EmploymentID,EmployeeID,Office,Start_Date,Termination_Date,Office_Type,Currency,Salary,Active Status,Job_Profile
3992,103993,SanJose,10/8/2018,7/20/2021,Corporate,USD,54000,1,JP_1016
3993,103994,SanJose,10/8/2018,12/12/2999,Corporate,USD,54000,1,JP_1018
3994,103995,SanJose,10/8/2018,12/7/2021,Corporate,USD,70000,1,JP_1032
3995,103996,SanJose,10/8/2018,12/12/2999,Corporate,USD,58000,1,JP_1016
3996,103997,SanJose,10/8/2018,12/12/2999,Corporate,USD,54000,1,JP_1037
3997,103998,SanJose,10/8/2018,12/12/2999,Corporate,USD,60000,1,JP_1015
3998,103999,SanJose,10/8/2018,12/12/2999,Corporate,USD,63000,1,JP_1009
3999,104000,SanJose,10/8/2018,12/12/2999,Corporate,USD,76000,1,JP_1029
4000,104001,SanJose,10/8/2018,12/12/2999,Corporate,USD,52000,1,JP_1019
4001,104002,SanJose,10/8/2018,12/12/2999,Corporate,USD,52000,1,JP_1016
4002,104003,SanJose,10/8/2018,12/12/2999,Corporate,USD,52000,1,JP_1016
4003,104004,SanJose,10/8/2018,12/12/2999,Corporate,USD,55000,1,JP_1018
4004,104005,SanJose,10/8/2018,12/12/2999,Corporate,USD,60000,1,JP_1018
4005,104006,SanJose,10/8/2018,12/12/2999,Corporate,USD,54000,1,JP_1015
4006,104007,SanJose,10/8/2018,2/19/2022,Corporate,USD,51000,1,JP_1019
4007,104008,SanJose,10/8/2018,12/12/2999,Corporate,USD,52000,1,JP_1019
4008,104009,Boulder,10/8/2018,8/10/2020,Technology,USD,97000,0,JP_1040
4009,104010,Boulder,10/8/2018,4/19/2021,Technology,USD,99000,0,JP_1040
4010,104011,Boulder,10/8/2018,11/23/2023,Technology,USD,94000,1,JP_1038
4011,104012,Boulder,10/8/2018,12/12/2999,Technology,USD,92000,1,JP_1039
4012,104013,Boulder,10/8/2018,6/2/2022,Technology,USD,91000,1,JP_1039
4013,104014,Boulder,10/8/2018,12/12/2999,Technology,USD,97000,1,JP_1040
4014,104015,Boulder,10/8/2018,2/28/2022,Technology,USD,92000,1,JP_1039
4015,104016,Boulder,10/8/2018,12/12/2999,Technology,USD,90000,1,JP_1038
4016,104017,NYC,10/8/2018,4/6/2022,Corporate,USD,74000,1,JP_1032
4017,104018,NYC,10/8/2018,5/8/2022,Corporate,USD,51000,1,JP_1016
4018,104019,HongKong,10/8/2018,7/30/2021,Technology,HKD,288000,1,JP_1040
4019,104020,Oslo,10/8/2018,2/20/2023,Technology,NOK,541000,1,JP_1040
4020,104021,Boulder,10/13/2018,12/12/2999,Technology,USD,92000,1,JP_1038
4021,104022,Boulder,10/13/2018,12/12/2999,Technology,USD,98000,1,JP_1039
4022,104023,SanJose,10/15/2018,12/12/2999,Corporate,USD,67000,1,JP_1005
4023,104024,SanJose,10/15/2018,12/12/2999,Corporate,USD,52000,1,JP_1016
4024,104025,SanJose,10/15/2018,12/12/2999,Corporate,USD,75000,1,JP_1035
4025,104026,SanJose,10/15/2018,12/12/2999,Corporate,USD,72000,1,JP_1030
4026,104027,SanJose,10/15/2018,12/12/2999,Corporate,USD,76000,1,JP_1035
4027,104028,SanJose,10/15/2018,3/5/2019,Corporate,USD,51000,0,JP_1019
4028,104029,SanJose,10/15/2018,2/9/2020,Corporate,USD,78000,0,JP_1029
4029,104030,SanJose,10/15/2018,12/12/2999,Corporate,USD,59000,1,JP_1015
4030,104031,SanJose,10/15/2018,8/5/2023,Corporate,USD,59000,1,JP_1018
4031,104032,SanJose,10/15/2018,12/12/2999,Corporate,USD,59000,1,JP_1015
4032,104033,SanJose,10/15/2018,12/12/2999,Corporate,USD,78000,1,JP_1029
4033,104034,SanJose,10/15/2018,12/19/2019,Corporate,USD,63000,0,JP_1008
4034,104035,SanJose,10/15/2018,3/9/2023,Corporate,USD,46000,1,JP_1037
4035,104036,SanJose,10/15/2018,11/1/2019,Corporate,USD,74000,0,JP_1032
4036,104037,SanJose,10/15/2018,7/25/2022,Corporate,USD,83000,1,JP_1023
4037,104038,SanJose,10/15/2018,1/17/2022,Corporate,USD,59000,1,JP_1016
4038,104039,SanJose,10/15/2018,12/12/2999,Corporate,USD,52000,1,JP_1019
4039,104040,SanJose,10/15/2018,12/12/2999,Corporate,USD,53000,1,JP_1016
4040,104041,SanJose,10/15/2018,12/12/2999,Corporate,USD,85000,1,JP_1023
4041,104042,Boulder,10/15/2018,8/3/2022,Technology,USD,99000,1,JP_1038
4042,104043,Boulder,10/15/2018,12/12/2999,Technology,USD,95000,1,JP_1040
4043,104044,Boulder,10/15/2018,12/12/2999,Technology,USD,97000,1,JP_1040
4044,104045,Boulder,10/15/2018,12/17/2020,Technology,USD,93000,0,JP_1038
4045,104046,Boulder,10/15/2018,4/30/2022,Technology,USD,92000,1,JP_1038
4046,104047,NYC,10/15/2018,2/28/2020,Corporate,USD,54000,0,JP_1018
4047,104048,NYC,10/15/2018,9/9/2020,Corporate,USD,75000,0,JP_1022
4048,104049,NYC,10/15/2018,10/11/2019,Corporate,USD,50000,0,JP_1016
4049,104050,NYC,10/15/2018,12/12/2999,Corporate,USD,52000,1,JP_1015
4050,104051,NYC,10/15/2018,1/1/2019,Corporate,USD,76000,0,JP_1035
4051,104052,NYC,10/15/2018,11/5/2018,Corporate,USD,57000,0,JP_1016
4052,104053,NYC,10/15/2018,12/12/2999,Corporate,USD,67000,1,JP_1005
4053,104054,NYC,10/15/2018,5/15/2019,Corporate,USD,53000,0,JP_1016
4054,104055,Oslo,10/20/2018,8/21/2019,Technology,NOK,534000,0,JP_1039
4055,104056,London,10/20/2018,12/12/2999,Corporate,GBP,37000,1,JP_1006
4056,104057,Boulder,10/20/2018,12/12/2999,Technology,USD,83000,1,JP_1027
4057,104058,Boulder,10/20/2018,12/28/2019,Technology,USD,99000,0,JP_1038
4058,104059,SanJose,10/22/2018,7/2/2020,Corporate,USD,52000,0,JP_1016
4059,104060,SanJose,10/22/2018,12/12/2999,Corporate,USD,51000,1,JP_1015
4060,104061,SanJose,10/22/2018,12/12/2999,Corporate,USD,79000,1,JP_1035
4061,104062,SanJose,10/22/2018,12/12/2999,Corporate,USD,77000,1,JP_1027
4062,104063,SanJose,10/22/2018,3/31/2022,Corporate,USD,55000,1,JP_1020
4063,104064,SanJose,10/22/2018,6/12/2019,Corporate,USD,52000,0,JP_1037
4064,104065,SanJose,10/22/2018,12/12/2999,Corporate,USD,50000,1,JP_1016
4065,104066,SanJose,10/22/2018,1/8/2021,Corporate,USD,50000,0,JP_1016
4066,104067,SanJose,10/22/2018,9/6/2019,Corporate,USD,72000,0,JP_1029
4067,104068,SanJose,10/22/2018,12/12/2999,Corporate,USD,81000,1,JP_1027
4068,104069,Boulder,10/22/2018,12/12/2999,Technology,USD,97000,1,JP_1038
4069,104070,Boulder,10/22/2018,4/4/2022,Technology,USD,96000,1,JP_1038
4070,104071,Boulder,10/22/2018,7/6/2020,Technology,USD,97000,0,JP_1039
4071,104072,Boulder,10/22/2018,6/16/2021,Technology,USD,98000,0,JP_1040
4072,104073,Boulder,10/22/2018,12/12/2999,Technology,USD,90000,1,JP_1039
4073,104074,Boulder,10/22/2018,12/12/2999,Technology,USD,96000,1,JP_1038
4074,104075,Boulder,10/22/2018,12/14/2020,Technology,USD,85000,0,JP_1023
4075,104076,Boulder,10/22/2018,12/12/2999,Technology,USD,100000,1,JP_1038
4076,104077,Boulder,10/22/2018,1/17/2023,Technology,USD,91000,1,JP_1038
4077,104078,NYC,10/22/2018,12/12/2999,Corporate,USD,55000,1,JP_1016
4078,104079,NYC,10/22/2018,9/7/2020,Corporate,USD,70000,0,JP_1035
4079,104080,NYC,10/22/2018,9/6/2021,Corporate,USD,58000,1,JP_1016
4080,104081,Oslo,10/27/2018,2/26/2020,Technology,NOK,539000,0,JP_1040
4081,104082,Boulder,10/27/2018,3/9/2022,Technology,USD,96000,1,JP_1038
4082,104083,Boulder,10/27/2018,3/2/2019,Technology,USD,96000,0,JP_1040
4083,104084,Boulder,10/27/2018,8/11/2019,Technology,USD,90000,0,JP_1038
4084,104085,Boulder,10/27/2018,2/20/2023,Technology,USD,94000,1,JP_1038
4085,104086,Boulder,10/27/2018,9/11/2019,Technology,USD,91000,0,JP_1039
4086,104087,SanJose,10/29/2018,12/12/2999,Corporate,USD,79000,1,JP_1025
4087,104088,SanJose,10/29/2018,8/12/2019,Corporate,USD,54000,0,JP_1018
4088,104089,SanJose,10/29/2018,12/12/2999,Corporate,USD,83000,1,JP_1023
4089,104090,SanJose,10/29/2018,12/12/2999,Corporate,USD,83000,1,JP_1025
4090,104091,SanJose,10/29/2018,2/13/2021,Corporate,USD,57000,0,JP_1021
4091,104092,SanJose,10/29/2018,12/12/2999,Corporate,USD,59000,1,JP_1015
4092,104093,SanJose,10/29/2018,8/7/2020,Corporate,USD,56000,0,JP_1018
4093,104094,SanJose,10/29/2018,4/13/2021,Corporate,USD,53000,0,JP_1021
4094,104095,SanJose,10/29/2018,12/12/2999,Corporate,USD,75000,1,JP_1035
4095,104096,SanJose,10/29/2018,12/12/2999,Corporate,USD,57000,1,JP_1016
4096,104097,SanJose,10/29/2018,12/12/2999,Corporate,USD,52000,1,JP_1015
4097,104098,SanJose,10/29/2018,12/12/2999,Corporate,USD,56000,1,JP_1016
4098,104099,SanJose,10/29/2018,1/18/2020,Corporate,USD,77000,0,JP_1029
4099,104100,SanJose,10/29/2018,4/14/2022,Corporate,USD,66000,1,JP_1004
4100,104101,SanJose,10/29/2018,12/12/2999,Corporate,USD,77000,1,JP_1032
4101,104102,Boulder,10/29/2018,12/12/2999,Technology,USD,99000,1,JP_1039
4102,104103,Boulder,10/29/2018,9/21/2019,Technology,USD,96000,0,JP_1038
4103,104104,Boulder,10/29/2018,12/12/2999,Technology,USD,99000,1,JP_1040
4104,104105,Boulder,10/29/2018,1/28/2021,Technology,USD,99000,0,JP_1040
4105,104106,NYC,10/29/2018,5/19/2021,Corporate,USD,59000,0,JP_1018
4106,104107,NYC,10/29/2018,12/12/2999,Corporate,USD,58000,1,JP_1018
4107,104108,NYC,10/29/2018,11/8/2021,Corporate,USD,53000,1,JP_1016
4108,104109,NYC,10/29/2018,9/30/2023,Corporate,USD,80000,1,JP_1029
4109,104110,London,11/3/2018,12/12/2999,Corporate,GBP,28000,1,JP_1015
4110,104111,London,11/3/2018,12/12/2999,Corporate,GBP,24000,1,JP_1029
4111,104112,Boulder,11/3/2018,5/28/2019,Technology,USD,97000,0,JP_1039
4112,104113,Boulder,11/3/2018,12/12/2999,Technology,USD,77000,1,JP_1023
4113,104114,Boulder,11/3/2018,12/12/2999,Technology,USD,99000,1,JP_1039
4114,104115,SanJose,11/5/2018,12/12/2999,Corporate,USD,50000,1,JP_1018
4115,104116,SanJose,11/5/2018,6/23/2020,Corporate,USD,53000,0,JP_1016
4116,104117,SanJose,11/5/2018,8/9/2021,Corporate,USD,79000,1,JP_1022
4117,104118,SanJose,11/5/2018,4/9/2019,Corporate,USD,51000,0,JP_1015
4118,104119,SanJose,11/5/2018,12/12/2999,Corporate,USD,76000,1,JP_1025
4119,104120,SanJose,11/5/2018,4/18/2021,Corporate,USD,74000,0,JP_1035
4120,104121,SanJose,11/5/2018,9/19/2019,Corporate,USD,78000,0,JP_1029
4121,104122,SanJose,11/5/2018,8/17/2023,Corporate,USD,56000,1,JP_1015
4122,104123,SanJose,11/5/2018,12/12/2999,Corporate,USD,81000,1,JP_1025
4123,104124,SanJose,11/5/2018,12/12/2999,Corporate,USD,72000,1,JP_1029
4124,104125,SanJose,11/5/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
4125,104126,SanJose,11/5/2018,12/12/2999,Corporate,USD,55000,1,JP_1018
4126,104127,SanJose,11/5/2018,1/12/2019,Corporate,USD,61000,0,JP_1005
4127,104128,SanJose,11/5/2018,8/2/2020,Corporate,USD,72000,0,JP_1029
4128,104129,SanJose,11/5/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
4129,104130,SanJose,11/5/2018,12/12/2999,Corporate,USD,56000,1,JP_1016
4130,104131,SanJose,11/5/2018,12/12/2999,Corporate,USD,57000,1,JP_1015
4131,104132,SanJose,11/5/2018,12/16/2021,Corporate,USD,59000,1,JP_1016
4132,104133,Boulder,11/5/2018,12/12/2999,Technology,USD,94000,1,JP_1040
4133,104134,Boulder,11/5/2018,7/8/2019,Technology,USD,93000,0,JP_1038
4134,104135,Boulder,11/5/2018,1/26/2020,Technology,USD,90000,0,JP_1038
4135,104136,Boulder,11/5/2018,12/12/2999,Technology,USD,94000,1,JP_1038
4136,104137,Boulder,11/5/2018,4/3/2023,Technology,USD,100000,1,JP_1039
4137,104138,Boulder,11/5/2018,2/28/2019,Technology,USD,95000,0,JP_1039
4138,104139,Boulder,11/5/2018,8/30/2021,Technology,USD,98000,1,JP_1039
4139,104140,Boulder,11/5/2018,2/23/2020,Technology,USD,95000,0,JP_1039
4140,104141,Boulder,11/5/2018,12/12/2999,Technology,USD,99000,1,JP_1040
4141,104142,NYC,11/5/2018,12/12/2999,Corporate,USD,50000,1,JP_1016
4142,104143,NYC,11/5/2018,12/12/2999,Corporate,USD,54000,1,JP_1015
4143,104144,NYC,11/5/2018,12/5/2019,Corporate,USD,52000,0,JP_1016
4144,104145,NYC,11/5/2018,12/14/2019,Corporate,USD,64000,0,JP_1008
4145,104146,HongKong,11/5/2018,12/12/2999,Technology,HKD,292000,1,JP_1038
4146,104147,Oslo,11/5/2018,3/11/2019,Technology,NOK,534000,0,JP_1038
4147,104148,Oslo,11/5/2018,12/12/2999,Technology,NOK,533000,1,JP_1038
4148,104149,Oslo,11/5/2018,12/12/2999,Technology,NOK,541000,1,JP_1040
4149,104150,Oslo,11/10/2018,7/1/2020,Technology,NOK,536000,0,JP_1039
4150,104151,Oslo,11/10/2018,12/12/2999,Technology,NOK,535000,1,JP_1038
4151,104152,London,11/10/2018,12/12/2999,Corporate,GBP,22000,1,JP_1037
4152,104153,London,11/10/2018,12/12/2999,Corporate,GBP,39000,1,JP_1024
4153,104154,Boulder,11/10/2018,12/12/2999,Technology,USD,99000,1,JP_1039
4154,104155,Boulder,11/10/2018,2/21/2020,Technology,USD,92000,0,JP_1039
4155,104156,Boulder,11/10/2018,12/12/2999,Technology,USD,94000,1,JP_1038
4156,104157,Boulder,11/10/2018,12/12/2999,Technology,USD,92000,1,JP_1038
4157,104158,Boulder,11/10/2018,10/24/2023,Technology,USD,97000,1,JP_1038
4158,104159,Boulder,11/10/2018,12/12/2999,Technology,USD,92000,1,JP_1038
4159,104160,Boulder,11/10/2018,12/12/2999,Technology,USD,96000,1,JP_1038
4160,104161,SanJose,11/12/2018,12/12/2999,Corporate,USD,55000,1,JP_1016
4161,104162,SanJose,11/12/2018,12/12/2999,Corporate,USD,78000,1,JP_1032
4162,104163,SanJose,11/12/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
4163,104164,SanJose,11/12/2018,12/12/2999,Corporate,USD,50000,1,JP_1037
4164,104165,SanJose,11/12/2018,12/12/2999,Corporate,USD,72000,1,JP_1030
4165,104166,SanJose,11/12/2018,12/12/2999,Corporate,USD,68000,1,JP_1006
4166,104167,SanJose,11/12/2018,12/12/2999,Corporate,USD,54000,1,JP_1019
4167,104168,SanJose,11/12/2018,12/12/2999,Corporate,USD,53000,1,JP_1016
4168,104169,SanJose,11/12/2018,1/21/2021,Corporate,USD,81000,0,JP_1024
4169,104170,SanJose,11/12/2018,10/15/2019,Corporate,USD,70000,0,JP_1029
4170,104171,SanJose,11/12/2018,12/12/2999,Corporate,USD,62000,1,JP_1010
4171,104172,SanJose,11/12/2018,12/12/2999,Corporate,USD,61000,1,JP_1014
4172,104173,SanJose,11/12/2018,12/12/2999,Corporate,USD,70000,1,JP_1003
4173,104174,SanJose,11/12/2018,9/17/2023,Corporate,USD,80000,1,JP_1023
4174,104175,NYC,11/12/2018,12/12/2999,Corporate,USD,83000,1,JP_1028
4175,104176,NYC,11/12/2018,12/12/2999,Corporate,USD,52000,1,JP_1015
4176,104177,NYC,11/12/2018,12/12/2999,Corporate,USD,75000,1,JP_1032
4177,104178,Boulder,11/12/2018,7/19/2023,Technology,USD,92000,1,JP_1038
4178,104179,NYC,11/12/2018,6/16/2021,Corporate,USD,55000,0,JP_1018
4179,104180,NYC,11/12/2018,10/8/2019,Corporate,USD,77000,0,JP_1032
4180,104181,NYC,11/12/2018,12/12/2999,Corporate,USD,72000,1,JP_1029
4181,104182,NYC,11/12/2018,6/23/2022,Corporate,USD,76000,1,JP_1029
4182,104183,NYC,11/12/2018,12/12/2999,Corporate,USD,57000,1,JP_1015
4183,104184,NYC,11/12/2018,6/8/2021,Corporate,USD,51000,0,JP_1037
4184,104185,HongKong,11/12/2018,11/1/2020,Technology,HKD,295000,0,JP_1040
4185,104186,Oslo,11/12/2018,12/12/2999,Technology,NOK,541000,1,JP_1039
4186,104187,Oslo,11/17/2018,11/1/2021,Technology,NOK,541000,1,JP_1038
4187,104188,London,11/17/2018,12/12/2999,Corporate,GBP,24000,1,JP_1037
4188,104189,Boulder,11/17/2018,12/12/2999,Technology,USD,96000,1,JP_1038
4189,104190,Boulder,11/17/2018,9/20/2022,Technology,USD,94000,1,JP_1038
4190,104191,SanJose,11/19/2018,12/12/2999,Corporate,USD,52000,1,JP_1016
4191,104192,SanJose,11/19/2018,12/12/2999,Corporate,USD,58000,1,JP_1015
4192,104193,SanJose,11/19/2018,12/12/2999,Corporate,USD,55000,1,JP_1016
4193,104194,SanJose,11/19/2018,10/11/2020,Corporate,USD,59000,0,JP_1016
4194,104195,SanJose,11/19/2018,1/11/2019,Corporate,USD,71000,0,JP_1035
4195,104196,SanJose,11/19/2018,12/12/2999,Corporate,USD,69000,1,JP_1004
4196,104197,SanJose,11/19/2018,12/12/2999,Corporate,USD,73000,1,JP_1032
4197,104198,SanJose,11/19/2018,7/22/2023,Corporate,USD,76000,1,JP_1035
4198,104199,SanJose,11/19/2018,9/11/2020,Corporate,USD,53000,0,JP_1016
4199,104200,SanJose,11/19/2018,7/24/2020,Corporate,USD,82000,0,JP_1027
4200,104201,SanJose,11/19/2018,5/1/2019,Corporate,USD,75000,0,JP_1029
4201,104202,SanJose,11/19/2018,12/12/2999,Corporate,USD,53000,1,JP_1016
4202,104203,SanJose,11/19/2018,12/12/2999,Corporate,USD,52000,1,JP_1016
4203,104204,SanJose,11/19/2018,12/12/2999,Corporate,USD,61000,1,JP_1008
4204,104205,SanJose,11/19/2018,4/14/2021,Corporate,USD,83000,0,JP_1027
4205,104206,SanJose,11/19/2018,4/17/2019,Corporate,USD,84000,0,JP_1024
4206,104207,SanJose,11/19/2018,12/12/2999,Corporate,USD,78000,1,JP_1031
4207,104208,SanJose,11/19/2018,12/12/2999,Corporate,USD,54000,1,JP_1015
4208,104209,Boulder,11/19/2018,12/12/2999,Technology,USD,94000,1,JP_1038
4209,104210,Boulder,11/19/2018,12/12/2999,Technology,USD,90000,1,JP_1038
4210,104211,Boulder,11/19/2018,12/12/2999,Technology,USD,98000,1,JP_1038
4211,104212,NYC,11/19/2018,6/29/2021,Corporate,USD,70000,0,JP_1029
4212,104213,NYC,11/19/2018,12/12/2999,Corporate,USD,77000,1,JP_1029
4213,104214,NYC,11/19/2018,3/2/2023,Corporate,USD,80000,1,JP_1023
4214,104215,NYC,11/19/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
4215,104216,NYC,11/19/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
4216,104217,NYC,11/19/2018,5/20/2019,Corporate,USD,79000,0,JP_1029
4217,104218,NYC,11/19/2018,12/12/2999,Corporate,USD,73000,1,JP_1029
4218,104219,NYC,11/19/2018,12/12/2999,Corporate,USD,76000,1,JP_1029
4219,104220,NYC,11/19/2018,12/12/2999,Corporate,USD,71000,1,JP_1029
4220,104221,NYC,11/19/2018,5/17/2023,Corporate,USD,53000,1,JP_1037
4221,104222,NYC,11/19/2018,5/10/2021,Corporate,USD,58000,0,JP_1016
4222,104223,NYC,11/19/2018,12/12/2999,Corporate,USD,77000,1,JP_1035
4223,104224,Oslo,11/24/2018,12/12/2999,Technology,NOK,539000,1,JP_1038
4224,104225,Boulder,11/24/2018,11/19/2021,Technology,USD,99000,1,JP_1038
4225,104226,Boulder,11/24/2018,12/12/2999,Technology,USD,92000,1,JP_1039
4226,104227,Boulder,11/24/2018,12/12/2999,Technology,USD,94000,1,JP_1038
4227,104228,SanJose,11/26/2018,4/8/2019,Corporate,USD,55000,0,JP_1019
4228,104229,SanJose,11/26/2018,12/12/2999,Corporate,USD,52000,1,JP_1020
4229,104230,SanJose,11/26/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
4230,104231,SanJose,11/26/2018,12/12/2999,Corporate,USD,74000,1,JP_1029
4231,104232,SanJose,11/26/2018,1/13/2021,Corporate,USD,68000,0,JP_1013
4232,104233,SanJose,11/26/2018,12/12/2999,Corporate,USD,70000,1,JP_1029
4233,104234,SanJose,11/26/2018,2/25/2021,Corporate,USD,56000,0,JP_1019
4234,104235,SanJose,11/26/2018,12/12/2999,Corporate,USD,85000,1,JP_1023
4235,104236,SanJose,11/26/2018,12/29/2020,Corporate,USD,71000,0,JP_1032
4236,104237,SanJose,11/26/2018,5/12/2019,Corporate,USD,64000,0,JP_1008
4237,104238,SanJose,11/26/2018,1/18/2019,Corporate,USD,84000,0,JP_1023
4238,104239,SanJose,11/26/2018,12/12/2999,Corporate,USD,61000,1,JP_1002
4239,104240,SanJose,11/26/2018,12/12/2999,Corporate,USD,61000,1,JP_1005
4240,104241,SanJose,11/26/2018,12/12/2999,Corporate,USD,60000,1,JP_1016
4241,104242,SanJose,11/26/2018,7/24/2019,Corporate,USD,57000,0,JP_1018
4242,104243,SanJose,11/26/2018,12/12/2999,Corporate,USD,56000,1,JP_1016
4243,104244,SanJose,11/26/2018,12/15/2019,Corporate,USD,75000,0,JP_1023
4244,104245,SanJose,11/26/2018,12/12/2999,Corporate,USD,72000,1,JP_1032
4245,104246,Boulder,11/26/2018,10/14/2022,Technology,USD,99000,1,JP_1038
4246,104247,Boulder,11/26/2018,12/12/2999,Technology,USD,67000,1,JP_1005
4247,104248,Boulder,11/26/2018,12/12/2999,Technology,USD,90000,1,JP_1039
4248,104249,NYC,11/26/2018,12/12/2999,Corporate,USD,71000,1,JP_1031
4249,104250,NYC,11/26/2018,12/12/2999,Corporate,USD,52000,1,JP_1015
4250,104251,NYC,11/26/2018,12/9/2020,Corporate,USD,70000,0,JP_1008
4251,104252,NYC,11/26/2018,11/10/2020,Corporate,USD,76000,0,JP_1022
4252,104253,NYC,11/26/2018,11/8/2022,Corporate,USD,76000,1,JP_1035
4253,104254,HongKong,11/26/2018,9/13/2022,Technology,HKD,292000,1,JP_1038
4254,104255,Oslo,11/26/2018,4/4/2023,Technology,NOK,539000,1,JP_1041
4255,104256,Oslo,12/1/2018,12/12/2999,Technology,NOK,345000,1,JP_1027
4256,104257,London,12/1/2018,3/20/2019,Corporate,GBP,27000,0,JP_1029
4257,104258,Boulder,12/1/2018,12/12/2999,Technology,USD,93000,1,JP_1038
4258,104259,Boulder,12/1/2018,12/12/2999,Technology,USD,92000,1,JP_1039
4259,104260,Boulder,12/1/2018,12/12/2999,Technology,USD,91000,1,JP_1040
4260,104261,Boulder,12/1/2018,12/12/2999,Technology,USD,100000,1,JP_1039
4261,104262,Boulder,12/1/2018,6/10/2019,Technology,USD,95000,0,JP_1040
4262,104263,Boulder,12/1/2018,12/12/2999,Technology,USD,95000,1,JP_1038
4263,104264,Boulder,12/1/2018,4/24/2019,Technology,USD,98000,0,JP_1038
4264,104265,SanJose,12/3/2018,12/12/2999,Corporate,USD,68000,1,JP_1006
4265,104266,SanJose,12/3/2018,1/3/2021,Corporate,USD,82000,0,JP_1023
4266,104267,SanJose,12/3/2018,12/12/2999,Corporate,USD,50000,1,JP_1016
4267,104268,SanJose,12/3/2018,12/12/2999,Corporate,USD,75000,1,JP_1022
4268,104269,SanJose,12/3/2018,12/21/2019,Corporate,USD,60000,0,JP_1015
4269,104270,SanJose,12/3/2018,12/3/2023,Corporate,USD,78000,1,JP_1032
4270,104271,SanJose,12/3/2018,3/21/2019,Corporate,USD,72000,0,JP_1029
4271,104272,SanJose,12/3/2018,12/12/2999,Corporate,USD,74000,1,JP_1029
4272,104273,SanJose,12/3/2018,12/12/2999,Corporate,USD,65000,1,JP_1005
4273,104274,SanJose,12/3/2018,12/12/2999,Corporate,USD,73000,1,JP_1031
4274,104275,SanJose,12/3/2018,12/12/2999,Corporate,USD,71000,1,JP_1032
4275,104276,SanJose,12/3/2018,12/12/2999,Corporate,USD,57000,1,JP_1016
4276,104277,Boulder,12/3/2018,12/17/2021,Technology,USD,91000,1,JP_1038
4277,104278,Boulder,12/3/2018,4/29/2021,Technology,USD,62000,0,JP_1005
4278,104279,Boulder,12/3/2018,12/29/2021,Technology,USD,98000,1,JP_1040
4279,104280,Boulder,12/3/2018,12/12/2999,Technology,USD,94000,1,JP_1040
4280,104281,Boulder,12/3/2018,6/26/2020,Technology,USD,94000,0,JP_1038
4281,104282,NYC,12/3/2018,9/16/2021,Corporate,USD,80000,1,JP_1032
4282,104283,NYC,12/3/2018,12/12/2999,Corporate,USD,66000,1,JP_1010
4283,104284,NYC,12/3/2018,12/12/2999,Corporate,USD,70000,1,JP_1031
4284,104285,London,12/8/2018,6/14/2021,Corporate,GBP,32000,0,JP_1016
4285,104286,Boulder,12/8/2018,3/31/2020,Technology,USD,97000,0,JP_1038
4286,104287,Boulder,12/8/2018,12/12/2999,Technology,USD,96000,1,JP_1038
4287,104288,Boulder,12/8/2018,12/12/2999,Technology,USD,97000,1,JP_1038
4288,104289,SanJose,12/10/2018,2/20/2019,Corporate,USD,53000,0,JP_1037
4289,104290,SanJose,12/10/2018,12/12/2999,Corporate,USD,83000,1,JP_1027
4290,104291,SanJose,12/10/2018,12/14/2018,Corporate,USD,77000,0,JP_1029
4291,104292,SanJose,12/10/2018,12/12/2999,Corporate,USD,71000,1,JP_1031
4292,104293,SanJose,12/10/2018,5/23/2021,Corporate,USD,55000,0,JP_1016
4293,104294,SanJose,12/10/2018,1/23/2019,Corporate,USD,69000,0,JP_1005
4294,104295,SanJose,12/10/2018,12/12/2999,Corporate,USD,63000,1,JP_1008
4295,104296,SanJose,12/10/2018,12/12/2999,Corporate,USD,76000,1,JP_1031
4296,104297,SanJose,12/10/2018,9/12/2020,Corporate,USD,70000,0,JP_1012
4297,104298,SanJose,12/10/2018,12/12/2999,Corporate,USD,51000,1,JP_1016
4298,104299,SanJose,12/10/2018,12/14/2019,Corporate,USD,78000,0,JP_1035
4299,104300,SanJose,12/10/2018,5/20/2021,Corporate,USD,78000,0,JP_1031
4300,104301,SanJose,12/10/2018,12/12/2999,Corporate,USD,75000,1,JP_1035
4301,104302,SanJose,12/10/2018,11/28/2021,Corporate,USD,80000,1,JP_1032
4302,104303,Boulder,12/10/2018,8/4/2023,Technology,USD,94000,1,JP_1039
4303,104304,Boulder,12/10/2018,7/22/2022,Technology,USD,92000,1,JP_1038
4304,104305,Boulder,12/10/2018,10/1/2019,Technology,USD,98000,0,JP_1039
4305,104306,NYC,12/10/2018,12/12/2999,Corporate,USD,75000,1,JP_1030
4306,104307,NYC,12/10/2018,8/1/2020,Corporate,USD,70000,0,JP_1029
4307,104308,NYC,12/10/2018,12/19/2021,Corporate,USD,52000,1,JP_1037
4308,104309,HongKong,12/10/2018,4/27/2023,Technology,HKD,288000,1,JP_1038
4309,104310,Oslo,12/10/2018,12/24/2019,Technology,NOK,537000,0,JP_1040
4310,104311,SanJose,12/10/2018,12/12/2999,Corporate,USD,61000,1,JP_1008
4311,104312,London,12/15/2018,9/17/2019,Corporate,GBP,43000,0,JP_1022
